aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
4.32,10.15,0.04,1.98,0.001,7.97,0.32,1.98,0.66,0.06,0.008,0.101,7.22,1.69,0.009,5.2,5.63,0.04,0.12,0.01,1
0.0,25.1,0.78,1.59,0.04,2.9,0.04,0.87,0.16,0.41,0.003,0.043,7.41,1.51,0.008,15.63,5.99,0.02,0.4,0.05,0
0.03,1.31,0.03,0.56,0.02,0.01,0.1,0.18,0.16,0.51,0.51,0.173,8.21,1.59,0.006,0.06,0.49,0.08,0.09,0.07,0
0.06,26.52,0.01,0.88,0.03,0.03,0.08,0.76,1.33,0.37,0.003,0.077,17.5,1.99,0.007,0.08,3.66,0.05,0.03,0.06,0
0.05,17.05,0.05,2.45,0.04,0.09,0.01,1.72,0.73,0.81,0.81,0.155,11.25,0.66,0.001,10.13,1.07,0.07,0.06,0.09,0
1.77,20.46,0.02,3.79,0.001,7.18,0.49,1.16,0.4,0.25,0.002,0.09,5.38,1.72,0.01,3.49,5.83,0.1,0.24,0.04,1
2.9,28.45,0.67,1.7,0.11,2.91,0.6,0.42,1.13,0.0,0.0,0.053,13.27,1.77,0.006,49.69,1.29,0.08,0.12,0.04,0
0.08,4.9,0.05,0.21,0.04,0.21,0.1,0.15,1.19,0.0,0.61,0.164,17.36,0.15,0.001,1.64,0.54,0.0,0.07,0.01,0
0.0,18.15,0.0,0.57,0.05,0.18,0.04,1.21,1.21,0.83,0.83,0.105,8.23,1.59,0.003,3.85,5.4,0.04,0.07,0.05,0
0.04,28.91,0.06,2.95,0.04,0.14,0.03,0.09,0.71,0.84,0.84,0.115,8.6,1.74,0.004,3.31,0.83,0.08,0.01,0.01,0
0.0,27.92,0.05,0.13,0.02,0.18,0.01,0.03,0.03,0.0,0.62,0.024,1.42,0.98,0.01,0.25,4.96,0.02,0.02,0.03,0
0.06,13.12,0.06,0.47,0.02,0.03,0.07,0.04,0.69,0.0,0.82,0.053,1.08,0.49,0.005,0.03,4.26,0.05,0.08,0.07,0
0.06,18.48,0.03,2.17,0.007,5.21,0.73,0.8,1.28,0.93,0.93,0.184,10.89,1.46,0.003,42.94,5.85,0.09,0.49,0.09,0
3.84,5.35,0.54,3.57,0.1,6.19,0.29,0.67,0.25,0.74,0.74,0.169,7.6,1.55,0.001,46.25,3.08,0.06,0.49,0.02,0
0.03,7.75,0.07,0.12,0.06,0.35,0.05,1.09,0.4,0.02,0.002,0.125,7.1,1.22,0.008,0.3,5.4,0.01,0.08,0.04,0
0.0,8.02,0.0,0.78,0.09,0.02,0.05,1.56,1.47,0.97,0.97,0.166,12.39,1.29,0.005,5.36,0.92,0.05,0.07,0.01,0
2.87,23.66,0.57,1.42,0.04,3.41,0.51,1.38,1.26,0.0,0.0,0.152,4.42,1.63,0.01,0.91,0.53,0.06,0.09,0.06,0
0.07,8.27,0.09,2.1,0.05,0.18,0.08,1.53,1.04,0.08,0.001,0.064,13.72,1.99,0.007,7.18,0.76,0.0,0.07,0.08,0
1.55,12.48,0.94,1.7,0.07,5.65,0.7,0.3,0.14,0.0,0.57,0.044,6.49,1.55,0.0,38.84,5.76,0.06,0.1,0.07,0
0.03,27.99,0.08,0.11,0.04,0.1,0.04,0.83,0.59,0.85,0.85,0.025,1.58,1.1,0.001,6.73,5.71,0.03,0.0,0.08,0
0.01,11.1,0.08,1.35,0.04,0.02,0.09,0.05,0.75,0.0,0.007,0.008,14.25,0.14,0.004,2.38,0.36,0.02,0.01,0.09,0
0.01,21.68,0.02,1.01,0.06,0.08,0.1,1.73,0.06,0.42,0.003,0.064,15.65,2.43,0.004,1.05,6.64,0.06,0.02,0.01,0
0.03,5.01,0.05,0.68,0.02,0.23,0.08,1.77,0.94,0.22,0.006,0.126,1.12,0.27,0.005,2.77,0.47,0.07,0.05,0.05,0
0.03,1.16,0.02,0.89,0.09,0.06,0.03,0.6,0.07,0.79,0.79,0.164,1.36,1.29,0.01,1.08,1.73,0.06,0.08,0.04,0
0.04,1.86,0.1,0.39,0.08,0.09,0.02,1.33,0.58,0.0,0.0,0.168,17.76,2.38,0.008,4.52,0.81,0.05,0.09,0.05,0
0.24,19.25,0.05,3.55,0.001,4.95,0.64,0.05,0.4,0.74,0.74,0.012,13.04,1.95,0.0,35.75,5.77,0.06,0.46,0.0,0
0.97,9.24,0.17,2.19,0.01,7.78,0.19,1.22,1.06,0.0,0.0,0.103,4.13,1.51,0.007,21.32,4.35,0.01,0.41,0.07,0
2.97,12.39,0.55,3.31,0.1,2.35,0.21,1.97,1.36,0.0,0.001,0.06,15.45,1.41,0.004,46.91,0.87,0.03,0.27,0.05,0
0.07,0.3,0.03,1.84,0.04,0.36,0.1,0.53,1.05,0.38,0.003,0.076,11.5,1.32,0.01,0.45,1.45,0.07,0.1,0.05,0
0.03,6.16,0.05,0.49,0.07,0.07,0.02,0.01,1.15,0.0,0.0,0.015,13.13,1.49,0.007,1.32,0.7,0.01,0.04,0.07,0
0.06,13.1,0.05,1.77,0.01,0.1,0.02,1.5,0.69,0.0,0.82,0.053,1.28,0.61,0.005,0.92,0.99,0.05,0.02,0.07,0
0.01,13.48,0.04,0.17,0.04,0.02,0.1,0.26,1.41,0.34,0.004,0.05,8.18,0.74,0.003,0.3,0.25,0.03,0.06,0.04,0
2.68,9.02,0.04,3.98,0.002,0.22,0.09,0.54,0.14,0.27,0.004,0.069,8.43,1.84,0.007,21.79,2.91,0.08,0.43,0.09,1
0.01,23.11,0.04,0.25,0.03,0.27,0.05,0.07,0.63,0.0,0.74,0.152,7.86,0.44,0.005,0.88,4.61,0.07,0.01,0.02,0
0.06,23.64,0.0,1.0,0.04,0.38,0.03,0.07,0.37,0.0,0.79,0.085,5.17,0.18,0.007,1.79,0.42,0.06,0.06,0.08,0
0.09,12.98,0.82,2.14,0.06,3.04,0.87,1.88,0.4,0.13,0.004,0.085,12.28,1.66,0.008,51.46,4.7,0.1,0.04,0.05,0
0.08,25.51,0.02,0.65,0.08,0.27,0.02,1.34,1.43,0.37,0.007,0.152,13.18,1.66,0.005,0.47,0.69,0.05,0.07,0.03,0
0.34,1.93,0.52,1.24,0.12,7.07,0.88,0.4,1.41,0.82,0.82,0.023,8.81,2.27,0.0,10.1,4.86,0.09,0.37,0.02,0
4.4,23.78,0.24,4.36,0.12,3.58,0.84,1.0,1.38,0.0,0.68,0.198,16.48,1.37,0.008,36.77,4.54,0.06,0.09,0.07,0
0.03,14.05,0.09,1.63,0.0,0.08,0.06,0.06,0.09,0.0,1.0,0.1,14.35,0.59,0.006,2.38,1.94,0.09,0.04,0.08,0
2.83,13.74,0.84,2.01,0.1,6.53,0.45,0.56,0.8,0.0,0.001,0.186,3.25,1.37,0.0,51.46,7.36,0.08,0.09,0.08,0
0.08,3.67,0.01,0.52,0.0,0.03,0.07,0.07,0.26,0.0,0.0,0.142,2.94,2.24,0.006,1.3,1.2,0.0,0.03,0.0,0
3.53,24.88,0.01,1.48,0.005,5.28,0.51,1.67,0.5,0.0,0.0,0.062,7.04,1.09,0.007,49.23,4.02,0.1,0.36,0.04,0
0.05,18.88,0.09,0.27,0.09,0.08,0.08,0.04,0.78,0.0,0.89,0.09,17.23,0.67,0.004,0.06,4.35,0.01,0.0,0.09,0
0.09,26.6,0.02,0.01,0.06,0.05,0.02,0.01,1.11,0.0,0.008,0.052,0.55,0.61,0.008,3.17,3.74,0.06,0.02,0.02,1
0.0,11.28,0.05,0.73,0.07,0.26,0.08,1.73,0.8,0.93,0.93,0.174,16.93,0.49,0.006,6.11,5.03,0.05,0.09,0.07,0
0.01,15.1,0.02,0.15,0.09,0.24,0.06,1.08,1.43,0.89,0.89,0.08,1.91,0.43,0.008,0.19,0.84,0.06,0.06,0.08,0
0.02,20.11,0.06,1.82,0.02,0.07,0.09,0.79,0.59,0.49,0.007,0.024,3.34,1.67,0.002,0.61,4.63,0.06,0.06,0.09,0
0.1,28.1,0.03,1.54,0.08,0.39,0.07,1.86,1.05,0.0,0.58,0.006,6.05,0.88,0.003,0.59,5.12,0.04,0.09,0.01,0
0.01,15.65,0.04,3.92,0.001,0.39,0.79,0.31,0.74,0.13,0.001,0.016,14.29,1.31,0.005,52.65,6.24,0.03,0.11,0.05,0
0.01,4.78,0.05,0.02,0.02,0.08,0.04,0.05,0.76,0.0,0.004,0.128,14.66,0.5,0.002,0.31,0.59,0.05,0.09,0.02,0
0.07,0.4,0.07,1.91,0.1,0.05,0.08,0.0,1.31,0.0,0.78,0.065,15.24,0.71,0.003,8.09,1.23,0.05,0.07,0.09,0
2.11,15.06,0.33,3.47,0.07,2.25,0.48,0.75,0.09,0.0,0.84,0.183,11.75,2.07,0.001,14.96,3.6,0.03,0.42,0.05,0
0.06,23.51,0.03,2.2,0.02,0.04,0.05,0.05,1.07,0.0,0.7,0.101,1.16,0.68,0.008,2.66,3.21,0.09,0.09,0.03,0
0.06,3.63,0.18,3.48,0.01,4.05,0.78,0.06,1.41,0.63,0.63,0.128,9.96,1.48,0.01,37.78,2.77,0.02,0.05,0.06,0
0.01,25.84,0.07,0.67,0.02,0.04,0.0,0.37,1.29,0.0,0.62,0.122,12.49,0.86,0.007,0.5,0.14,0.04,0.0,0.08,0
0.1,26.17,0.05,2.48,0.04,0.06,0.03,0.05,0.19,0.0,0.9,0.045,4.35,0.42,0.007,2.1,3.51,0.02,0.1,0.06,0
0.03,20.34,0.02,0.24,0.09,0.14,0.07,0.87,0.29,0.0,0.0,0.195,8.5,2.32,0.007,0.11,6.11,0.06,0.08,0.02,0
0.01,26.26,0.09,1.52,0.04,0.03,0.06,1.57,0.11,0.52,0.52,0.018,7.49,1.95,0.001,0.45,0.15,0.08,0.06,0.05,0
0.09,0.85,0.07,1.33,0.09,0.14,0.09,0.04,0.57,0.0,0.68,0.151,12.31,0.05,0.009,0.73,0.82,0.1,0.06,0.03,0
0.16,22.04,0.02,1.16,0.007,7.4,0.89,0.95,1.0,0.75,0.75,0.119,8.99,1.13,0.009,46.91,2.38,0.09,0.24,0.02,0
0.0,22.94,0.01,0.9,0.02,0.18,0.06,1.34,0.5,0.86,0.86,0.087,13.34,1.37,0.007,0.79,1.43,0.01,0.06,0.05,0
0.0,11.29,0.01,0.41,0.05,0.04,0.05,0.05,1.43,0.0,0.0,0.089,4.62,1.34,0.004,1.52,2.61,0.03,0.08,0.04,0
0.01,9.74,0.001,1.34,0.002,2.83,0.48,0.42,1.2,0.36,0.008,0.056,7.05,1.34,0.006,36.49,3.92,0.06,0.1,0.02,1
0.04,28.84,0.01,2.16,0.001,1.26,0.85,1.59,1.04,0.08,0.007,0.141,6.48,1.43,0.006,44.66,2.67,0.05,0.35,0.08,0
4.35,26.85,0.02,0.88,0.004,0.64,0.61,0.91,0.42,0.44,0.006,0.107,13.24,1.19,0.009,0.73,0.5,0.04,0.35,0.0,1
0.02,3.81,0.88,3.44,0.01,5.37,0.84,0.08,1.03,0.4,0.001,0.145,5.51,1.19,0.002,43.33,0.53,0.05,0.13,0.03,0
3.02,5.8,0.6,1.58,0.12,3.8,0.62,1.33,0.58,0.0,0.002,0.168,18.24,2.43,0.008,39.05,2.28,0.05,0.28,0.05,0
0.17,3.98,0.01,2.8,0.003,6.47,0.08,0.85,1.16,0.36,0.005,0.067,15.29,1.89,0.01,54.05,6.47,0.09,0.48,0.01,0
0.08,27.15,0.05,1.65,0.07,0.01,0.04,1.24,0.66,0.68,0.68,0.182,2.19,1.2,0.009,0.17,0.61,0.01,0.04,0.07,0
0.6,24.58,0.01,0.71,0.005,3.14,0.77,1.45,0.98,0.35,0.002,0.167,14.66,1.84,0.004,23.43,4.99,0.08,0.25,0.08,1
0.05,1.04,0.07,1.14,0.03,0.44,0.02,0.04,0.62,0.0,0.0,0.076,15.71,1.85,0.004,1.02,1.06,0.06,0.04,0.02,0
1.26,0.55,0.13,0.94,0.07,2.05,0.56,1.59,0.13,0.0,0.0,0.076,10.09,1.9,0.01,26.95,1.45,0.05,0.12,0.02,0
0.05,26.05,0.08,0.96,0.09,0.54,0.07,0.26,0.82,0.0,0.74,0.197,17.8,0.03,0.003,3.66,0.4,0.1,0.08,0.07,0
0.09,2.75,0.09,1.6,0.04,0.48,0.06,0.04,1.38,0.0,0.009,0.115,18.27,0.05,0.005,3.95,0.05,0.08,0.07,0.08,0
0.08,19.85,0.03,0.26,0.03,0.25,0.08,0.54,1.4,0.55,0.55,0.073,17.11,0.2,0.006,1.11,3.58,0.04,0.01,0.04,0
0.03,29.58,0.18,3.65,0.07,4.74,0.72,0.14,1.42,1.0,1.0,0.082,11.88,1.89,0.006,7.05,4.96,0.0,0.16,0.05,0
0.03,3.43,0.83,3.08,0.07,4.21,0.81,1.23,0.75,0.79,0.79,0.025,16.35,2.18,0.002,56.02,7.18,0.07,0.45,0.03,0
0.13,19.15,0.36,4.09,0.08,5.4,0.64,0.05,0.4,0.74,0.74,0.012,13.6,2.13,0.0,51.84,5.77,0.06,0.46,0.0,0
0.01,6.72,0.08,0.42,0.09,0.24,0.02,0.28,0.82,0.54,0.54,0.197,2.37,0.7,0.007,6.49,2.22,0.05,0.08,0.05,0
4.91,12.38,0.05,3.71,0.11,7.53,0.79,0.71,1.26,0.0,0.0,0.102,18.92,1.34,0.006,30.76,6.9,0.03,0.39,0.07,0
4.35,16.79,0.05,1.74,0.005,6.95,0.85,0.99,0.87,0.39,0.002,0.17,4.94,1.66,0.001,16.75,5.35,0.03,0.42,0.07,1
0.11,-0.01,0.62,3.8,0.1,1.38,0.26,0.05,0.72,0.57,0.57,0.088,10.26,1.53,0.009,36.78,7.7,0.03,0.34,0.02,0
0.03,5.14,0.04,0.02,0.001,0.26,0.7,1.32,0.76,0.23,0.004,0.128,14.66,1.42,0.002,10.01,5.87,0.05,0.3,0.02,0
2.72,26.67,0.05,0.53,0.006,1.87,0.18,1.76,1.44,0.0,0.0,0.162,4.69,1.66,0.009,22.73,3.61,0.05,0.02,0.05,1
0.43,28.46,0.01,2.88,0.007,6.62,0.17,0.75,1.29,0.18,0.001,0.134,12.33,1.12,0.005,41.0,3.39,0.08,0.4,0.05,0
0.06,5.58,0.03,0.8,0.04,0.07,0.03,1.15,0.25,0.04,0.003,0.135,2.4,1.75,0.01,6.96,0.59,0.09,0.01,0.02,0
0.15,4.36,0.02,0.41,0.007,7.78,0.61,1.95,1.29,0.05,0.002,0.088,16.67,1.11,0.004,23.26,6.74,0.09,0.06,0.05,0
0.03,16.32,0.1,0.67,0.09,0.49,0.04,1.5,0.25,0.02,0.0,0.083,6.22,1.91,0.009,2.61,0.01,0.02,0.1,0.0,0
0.06,18.04,0.01,0.69,0.004,1.49,0.86,1.44,1.42,0.31,0.007,0.177,0.19,1.2,0.002,37.89,4.95,0.06,0.07,0.06,0
0.04,28.87,0.06,1.15,0.02,0.05,0.04,1.98,0.63,0.99,0.99,0.005,15.26,0.11,0.01,0.04,6.14,0.0,0.07,0.06,0
0.05,10.84,0.06,0.7,0.0,0.13,0.07,1.13,1.34,0.48,0.003,0.162,1.99,1.45,0.008,3.18,0.47,0.03,0.04,0.07,0
4.66,2.57,0.02,3.63,0.003,6.9,0.32,0.13,0.3,0.2,0.003,0.05,16.42,1.8,0.005,15.52,1.94,0.01,0.41,0.0,1
0.07,27.4,0.09,0.37,0.01,0.05,0.07,0.02,1.29,0.0,0.006,0.108,9.01,0.65,0.004,2.13,1.97,0.07,0.08,0.01,0
0.68,24.88,0.34,3.81,0.1,5.75,0.58,0.77,0.79,0.0,0.001,0.147,0.94,2.17,0.006,39.25,0.09,0.02,0.37,0.06,0
2.1,8.22,0.04,2.17,0.001,0.26,0.03,1.22,0.78,0.0,0.0,0.082,17.53,1.51,0.006,53.64,7.02,0.04,0.2,0.01,0
3.88,10.66,0.01,3.45,0.008,1.45,0.01,1.22,1.23,0.0,0.0,0.142,0.92,1.19,0.002,34.36,5.17,0.02,0.23,0.04,1
3.86,21.04,1.02,4.47,0.08,4.3,0.52,0.96,1.45,0.0,0.007,0.039,1.11,2.02,0.005,16.77,6.49,0.06,0.33,0.03,0
2.33,4.57,0.04,2.4,0.008,6.37,0.89,0.24,0.83,0.8,0.8,0.194,8.16,1.36,0.006,9.33,0.54,0.1,0.13,0.05,1
0.11,2.87,0.34,2.06,0.01,7.43,0.23,1.44,0.17,0.99,0.99,0.096,14.61,2.53,0.008,26.07,4.17,0.08,0.18,0.03,0
0.15,4.06,0.04,0.57,0.003,5.3,0.2,0.89,0.61,0.01,0.001,0.117,11.98,1.11,0.004,3.99,2.41,0.02,0.3,0.06,0
1.46,3.32,0.16,3.36,0.08,5.81,0.12,1.85,0.33,0.6,0.6,0.16,6.06,2.28,0.003,58.27,4.33,0.02,0.39,0.07,0
2.89,14.74,0.88,2.39,0.03,5.25,0.18,0.69,1.06,0.89,0.89,0.061,1.67,1.5,0.0,52.92,5.22,0.01,0.21,0.06,0
0.03,7.01,0.14,2.77,0.03,5.97,0.75,0.06,0.58,0.21,0.006,0.001,1.45,1.51,0.003,3.53,3.28,0.05,0.15,0.02,0
0.03,6.46,0.05,0.75,0.01,0.0,0.05,0.28,0.82,0.54,0.54,0.197,1.4,1.95,0.007,5.28,2.53,0.05,0.09,0.05,0
0.1,8.99,0.07,0.36,0.04,0.25,0.02,0.01,0.56,0.43,0.002,0.185,15.87,0.28,0.003,13.47,0.22,0.05,0.04,0.08,0
0.02,12.91,0.01,0.37,0.06,0.06,0.08,0.69,0.45,0.03,0.005,0.049,8.32,1.96,0.0,5.0,0.66,0.09,0.08,0.04,0
0.08,28.57,0.09,0.86,0.09,0.36,0.07,1.02,1.24,0.44,0.001,0.197,10.49,1.54,0.002,2.08,0.63,0.08,0.09,0.09,0
0.09,4.41,0.07,0.65,0.08,0.07,0.05,0.36,1.31,0.64,0.64,0.154,9.69,1.6,0.006,2.14,3.27,0.06,0.06,0.01,0
0.09,0.17,0.04,0.18,0.03,0.36,0.04,0.67,0.73,0.92,0.92,0.057,6.75,1.8,0.009,0.41,4.22,0.09,0.04,0.0,0
0.07,19.73,0.07,0.09,0.06,0.34,0.08,1.26,1.27,0.23,0.008,0.176,15.05,0.53,0.0,6.62,2.24,0.07,0.01,0.04,0
0.1,5.99,0.08,0.08,0.01,0.02,0.08,1.03,0.51,0.0,0.77,0.012,2.04,0.26,0.008,1.83,1.81,0.02,0.01,0.04,0
0.07,27.72,0.07,0.17,0.05,0.2,0.09,0.07,1.04,0.0,1.0,0.105,4.38,0.68,0.009,0.41,0.27,0.06,0.03,0.03,0
0.02,2.48,0.06,1.35,0.0,0.05,0.06,1.22,0.46,0.37,0.004,0.105,8.84,1.11,0.005,7.81,0.57,0.09,0.09,0.08,0
2.45,26.02,0.58,3.98,0.07,5.34,0.3,0.78,0.09,0.0,0.0,0.138,11.39,1.56,0.009,17.64,4.63,0.09,0.18,0.05,0
0.01,18.19,0.09,0.16,0.0,0.63,0.07,1.33,1.07,0.35,0.004,0.099,8.49,1.71,0.009,5.42,0.4,0.09,0.05,0.09,0
1.5,9.91,0.04,2.68,0.004,3.37,0.09,1.52,1.02,0.0,0.0,0.071,17.71,1.71,0.003,23.89,1.4,0.04,0.41,0.02,1
0.93,20.28,0.05,3.52,0.002,5.34,0.88,1.89,1.05,0.83,0.83,0.184,1.25,1.52,0.001,28.71,0.9,0.07,0.04,0.07,1
2.34,19.9,0.03,2.67,0.006,4.3,0.26,0.08,0.34,0.26,0.003,0.146,7.96,1.56,0.006,51.39,2.41,0.09,0.12,0.05,0
0.09,13.38,0.03,2.98,0.01,0.08,0.01,1.39,0.7,0.0,0.0,0.116,13.81,1.34,0.006,2.91,1.15,0.05,0.04,0.07,0
2.59,9.56,0.07,2.38,0.09,8.01,0.03,0.34,1.4,0.0,0.56,0.013,4.29,1.58,0.009,38.22,6.53,0.05,0.05,0.03,0
0.07,12.38,0.37,3.29,0.04,7.6,0.79,0.71,1.26,0.75,0.75,0.102,18.69,1.46,0.006,30.83,6.9,0.03,0.39,0.07,0
0.08,16.02,0.03,0.45,0.07,0.4,0.0,0.04,1.08,0.0,0.99,0.002,18.02,0.88,0.003,7.23,0.19,0.04,0.08,0.01,0
0.02,5.66,0.001,0.87,0.006,3.81,0.15,0.33,1.33,0.59,0.59,0.136,11.06,1.92,0.008,50.93,4.39,0.01,0.39,0.01,0
1.22,23.18,0.04,3.65,0.001,4.43,0.63,1.94,1.27,0.08,0.008,0.194,13.32,1.93,0.005,23.84,4.8,0.08,0.22,0.07,0
1.45,14.83,0.62,4.32,0.06,7.78,0.7,1.71,0.65,0.64,0.64,0.12,3.9,2.47,0.002,25.39,3.9,0.05,0.41,0.04,0
0.04,1.83,0.02,1.39,0.05,0.17,0.1,0.39,0.76,0.15,0.004,0.082,14.87,1.58,0.01,8.13,1.53,0.02,0.07,0.01,0
0.01,9.43,0.03,1.83,0.05,0.0,0.09,1.03,0.27,0.19,0.003,0.163,6.0,1.62,0.003,1.14,4.15,0.02,0.03,0.01,0
0.01,0.0,0.04,0.01,0.07,0.16,0.08,0.16,0.87,0.67,0.67,0.18,12.15,1.89,0.003,0.54,0.41,0.07,0.06,0.01,0
0.08,3.55,0.1,1.65,0.01,0.16,0.04,0.9,0.55,0.3,0.002,0.135,5.41,1.89,0.004,5.24,0.12,0.04,0.02,0.04,0
0.03,25.2,0.04,1.01,0.008,2.78,0.04,0.87,0.16,0.41,0.003,0.043,6.83,1.42,0.008,46.06,5.99,0.02,0.4,0.05,0
0.2,21.02,0.53,0.75,0.08,2.16,0.25,0.05,1.09,0.34,0.005,0.084,6.61,2.07,0.001,22.17,4.6,0.06,0.04,0.01,1
0.06,6.63,0.08,2.57,0.04,0.03,0.1,1.52,0.94,0.15,0.008,0.042,2.06,1.43,0.008,0.37,0.26,0.05,0.07,0.02,0
4.86,26.54,0.85,2.79,0.08,0.84,0.17,1.57,0.11,0.52,0.52,0.018,8.05,2.07,0.001,36.06,0.35,0.08,0.22,0.05,0
0.11,0.59,0.93,3.81,0.13,1.72,0.86,0.09,0.59,0.61,0.61,0.008,13.28,1.69,0.001,57.36,6.26,0.08,0.2,0.06,0
0.04,28.9,0.04,1.11,0.008,0.4,0.37,0.77,0.46,0.19,0.001,0.059,13.37,1.68,0.005,15.8,0.73,0.01,0.42,0.03,0
0.05,25.22,0.02,2.99,0.001,2.28,0.89,1.27,1.25,0.75,0.75,0.076,7.49,1.32,0.008,37.7,7.52,0.01,0.15,0.08,0
0.19,28.55,0.03,3.2,0.006,6.25,0.88,1.23,1.48,0.57,0.57,0.106,6.4,1.03,0.005,48.88,7.71,0.09,0.09,0.04,0
0.07,8.09,0.01,0.04,0.07,0.02,0.07,1.89,0.65,0.39,0.008,0.011,13.75,1.8,0.001,0.3,1.73,0.08,0.04,0.07,0
0.01,23.29,0.02,2.7,0.05,0.06,0.07,1.35,1.07,0.7,0.7,0.101,1.98,1.33,0.008,2.76,0.03,0.09,0.01,0.03,0
0.07,1.14,0.07,0.65,0.05,0.06,0.1,0.0,0.96,0.0,0.004,0.062,14.69,0.53,0.003,0.81,0.13,0.03,0.06,0.04,0
2.99,3.76,0.04,2.24,0.006,0.51,0.4,0.69,0.14,0.0,0.0,0.155,5.88,1.33,0.01,32.51,1.05,0.02,0.43,0.02,1
0.01,0.08,0.05,0.63,0.03,0.0,0.06,0.12,0.48,0.0,0.0,0.142,0.97,1.81,0.009,2.81,1.65,0.05,0.07,0.04,0
0.06,22.41,0.58,3.21,0.06,6.57,0.41,1.44,0.58,0.96,0.96,0.191,10.72,2.01,0.008,22.15,6.53,0.02,0.21,0.08,0
0.01,22.2,0.001,2.25,0.003,4.74,0.15,1.33,0.63,0.74,0.74,0.132,11.04,1.85,0.009,30.91,6.68,0.1,0.11,0.05,0
4.78,2.05,0.03,2.38,0.008,1.9,0.79,0.51,0.91,0.0,0.0,0.041,13.57,1.46,0.005,41.91,6.38,0.02,0.34,0.07,1
0.03,2.19,0.05,0.63,0.08,0.42,0.0,0.08,1.25,0.06,0.005,0.048,0.39,0.55,0.008,4.81,0.54,0.08,0.04,0.03,1
0.01,21.28,0.1,0.77,0.01,0.04,0.04,0.43,0.9,0.79,0.79,0.199,2.01,1.77,0.001,5.86,6.4,0.09,0.03,0.03,0
4.84,17.86,0.001,0.79,0.005,4.81,0.67,1.67,0.02,0.1,0.007,0.028,14.08,1.72,0.009,25.89,6.21,0.06,0.21,0.03,1
2.23,25.59,0.02,3.03,0.001,1.53,0.86,0.66,1.0,0.67,0.67,0.182,11.69,1.15,0.004,3.24,1.27,0.07,0.4,0.0,1
0.04,0.47,0.08,0.9,0.02,0.17,0.04,1.44,0.79,0.15,0.008,0.198,8.62,0.11,0.002,0.51,1.09,0.08,0.01,0.0,0
4.72,7.28,0.02,1.14,0.005,4.55,0.24,0.28,0.82,0.54,0.54,0.197,1.4,1.95,0.007,41.66,3.64,0.05,0.37,0.05,1
0.01,8.53,0.05,0.86,0.01,0.11,0.02,0.7,0.8,0.97,0.97,0.1,18.78,1.99,0.001,5.18,3.65,0.05,0.06,0.0,0
0.07,22.51,0.04,2.97,0.007,6.57,0.41,1.44,0.58,0.96,0.96,0.191,9.99,1.9,0.008,48.08,6.53,0.02,0.21,0.08,0
0.21,8.63,0.04,1.07,0.008,6.19,0.49,0.65,0.9,0.58,0.58,0.093,10.16,1.21,0.003,10.21,5.8,0.05,0.24,0.05,0
0.02,28.5,0.001,3.67,0.002,3.63,0.63,1.47,1.37,0.31,0.002,0.197,13.53,1.09,0.005,11.55,2.13,0.09,0.05,0.03,0
0.5,8.16,0.02,2.43,0.008,0.57,0.88,0.69,1.32,0.0,0.0,0.103,13.78,1.51,0.01,33.36,5.29,0.06,0.46,0.0,1
0.08,13.84,0.09,0.51,0.07,0.09,0.02,0.09,0.87,0.0,0.9,0.024,13.82,0.87,0.008,0.6,1.77,0.06,0.02,0.02,0
3.89,1.05,0.01,2.28,0.008,1.26,0.04,0.14,0.77,0.24,0.003,0.062,13.59,1.98,0.005,51.76,0.99,0.08,0.49,0.08,1
1.3,5.44,0.9,2.32,0.02,5.53,0.72,1.05,0.15,0.24,0.004,0.154,12.84,1.48,0.006,14.94,0.02,0.06,0.45,0.01,0
0.02,28.39,0.08,0.33,0.02,0.15,0.05,0.06,0.61,0.0,0.98,0.076,0.54,0.86,0.003,1.01,0.73,0.04,0.02,0.05,0
1.9,18.49,0.01,2.51,0.002,2.62,0.07,1.18,1.34,0.0,0.0,0.17,16.32,1.94,0.006,33.37,4.35,0.08,0.47,0.08,0
1.97,17.23,0.04,2.68,0.006,3.65,0.2,0.12,0.13,0.0,0.0,0.049,6.06,1.77,0.002,45.83,4.64,0.04,0.05,0.02,0
0.12,18.61,0.15,0.71,0.02,5.92,0.7,0.04,0.95,0.61,0.61,0.16,11.98,1.62,0.002,30.57,0.15,0.05,0.38,0.04,0
0.08,0.51,0.05,0.79,0.02,0.14,0.03,1.22,1.49,0.99,0.99,0.03,2.32,1.21,0.002,7.14,6.65,0.0,0.0,0.03,0
1.99,28.74,0.02,3.15,0.004,6.4,0.27,0.2,0.58,0.0,0.0,0.112,11.7,1.58,0.007,20.46,7.21,0.07,0.46,0.09,0
0.08,2.02,0.09,0.18,0.09,0.02,0.05,0.28,0.93,0.82,0.82,0.175,17.17,1.58,0.003,2.14,2.87,0.01,0.02,0.02,0
0.02,29.36,0.09,0.67,0.04,0.05,0.06,1.34,0.69,0.77,0.77,0.11,1.08,0.07,0.003,7.18,0.6,0.06,0.03,0.04,0
0.0,26.74,0.02,0.96,0.04,0.09,0.06,0.28,1.11,0.2,0.008,0.052,0.55,1.61,0.008,4.05,1.64,0.06,0.07,0.02,0
