aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
1.9524211013742232,17.87729433782115,0.04295157797251554,2.6332051050786642,0.015174483294164605,2.6020598389962104,0.20819368810993785,0.9404842202748447,1.44,0.051867790838478256,0.004481936881099379,0.06828900990240994,9.416394987532358,1.3262720296355277,0.006777094678350932,0.9806071781716768,1.3868101175463043,0.07927747524397515,0.04,0.07740968440549689,1
3.244274806230151,0.31747200905489104,0.002907061046726129,2.3236062370512647,0.007152417312566165,1.650371498732797,0.3351673029699079,1.5543867700105864,1.099628501267203,0.7802232848601258,0.7802232848601258,0.06999255717132914,17.25936768091335,1.2229739179646146,0.003847582687433835,26.737212474102527,2.737508901847873,0.06152417312566165,0.27542748062301503,0.0169516537486767,1
3.2493492118145495,5.921569041259551,0.01914678266866076,2.314023817721824,0.003542660866566962,3.2646095701645126,0.30665582737620634,0.4849819105849088,0.985289215262543,0.17836226203888483,0.0041160522008973415,0.03227982599700886,3.4605097338235224,1.3837201740029912,0.0052559651994017725,18.558362262038884,6.307545223537728,0.03372017400299114,0.15969269532236582,0.03658713067464304,1
1.632065779146982,2.024686247473476,0.026789658861225096,1.3863830500367826,0.003802585284693726,4.176918923095911,0.35481551170816233,0.3680634850877045,1.3592432307122657,0.0,0.0,0.08993724949469521,2.1085969095388344,1.238653357899985,0.0034815511708162356,12.255074040177535,7.11940767857972,0.01,0.14531375252652395,0.01642068227754981,1
0.6295105001469208,15.864680026542064,0.02,0.8523106989089332,0.004969320967267998,2.5008549189045977,0.39830288174570677,1.5181592580360799,0.766644849307546,0.05169711825429321,0.0029079629018039926,0.15758094733110142,14.703498774402082,1.6188969194922807,0.0013231069890893327,9.038256972576411,4.368877376584215,0.03384465054553337,0.04969320967267998,0.0470757204364267,1
1.8273249970370276,1.84,0.3176675409058892,0.8892156550868224,0.05191688522647231,4.821916885226472,0.04,0.65,0.2,0.18187008240437302,0.005,0.013,17.0455428687456,1.9846649181882214,0.003,24.587922130661806,3.1,0.01,0.01,0.01,1
3.549823623979248,26.328059239450653,0.021085727069821064,2.132798031247556,0.016902961972532726,1.0009703802746728,0.3674281879053681,1.0440556599007564,1.2144560178557464,0.5081135570201993,0.5088735659690741,0.10074847426935991,6.0884573601869585,1.8108550334795244,0.006348563758107361,5.071316420660118,2.294227561484136,0.04565709172071575,0.20588554809232618,0.02325718120946319,1
1.660072085582951,9.528190243769435,0.017872184290414133,2.653057019505158,0.004509203250259145,0.8889059079093242,0.46799588082383137,0.6034354474559455,0.5801634691243397,0.45927403791969,0.21259106760466956,0.1386912086673577,9.247853007580336,1.7230982112668445,0.006418200541709857,46.00424379305963,3.004488347784935,0.0367280216683943,0.0332719783316057,0.02,1
3.454389854504624,10.952439924187942,0.047123775015321855,1.2360464462921121,0.001,6.425013423268631,0.507292926026564,1.175583298958114,0.8734105245556664,0.7171237750153219,0.7171237750153219,0.08652537265168632,1.2746482747088848,1.190267149785494,0.00257524499693563,8.058557522717043,2.653214527007162,0.04137132504596555,0.3360195997548504,0.06424755003064371,1
3.3508554459235667,17.32,0.02,0.92,0.007,4.43,0.29,1.64,1.43,0.05080715451165567,0.002857902441280631,0.075,13.81,1.03,0.002,11.36,3.34,0.0,0.07,0.02,1
1.1000230002922693,21.339272622040472,0.02704880327389722,0.5291712785735334,0.0018853590178308328,6.943404729026671,0.1636095738088222,1.310669877228854,1.2627808523823556,0.7830985407775807,0.77704858748907,0.0460352188833629,18.933439229465076,1.4404880327389722,0.002590239345220555,7.200158844197612,6.611169410113961,0.03557320491084583,0.02623158199356526,0.07114640982169167,1
1.3380213844770283,9.023347432018415,0.013855011165137324,2.201219598055056,0.008,5.825373046100968,0.244200446605493,1.1586182582385773,0.7874456587431022,0.23515568107337687,0.23515568107337687,0.1102635413110081,6.755616261660518,1.514810245633021,0.0012289977669725349,33.401842322348564,3.405074609220194,0.07301492184403872,0.12324521213760917,0.013855011165137324,1
0.20480355920494997,24.182981757581423,0.021682647382662498,0.9029724131752248,0.009326941046935,0.7377327024352875,0.0334611790613,0.31278064458327504,1.3554840936829748,0.053844716245199986,0.0003365294765325,0.03386050055052625,10.45172591732755,1.1615341487356,0.0015047942147987498,1.3117352617337499,0.9400526143510874,0.086634705234675,0.09831735261733751,0.0682214683213625,1
2.937248543264434,5.112333317428,0.015175756997381839,1.672587878498691,0.006,3.5292000190863995,0.4123636450392724,0.474696962467273,1.056963654582472,0.3831636259528731,0.17265937531569525,0.12506727003782556,16.097981898865232,1.352109083968582,0.002811514949083644,19.327769605586333,5.893036345417529,0.07517575699738184,0.23693332697120023,0.04741212150130908,1
0.04139349817482281,13.224260073007088,0.03860650182517719,0.2761678800192373,0.020696749087411405,0.09686462910664868,0.001741872718528513,0.004877243611879828,0.7107996108548768,0.07721300365035438,0.0009651625456294298,0.13950596838619644,8.986230952545393,0.18975448722375965,0.005104512363111711,1.4984075556186296,4.095471130931825,0.058258127281471485,0.010348374543705702,0.019303250912588596,1
3.2108126126216407,17.99658096093779,0.03930624624594532,3.470574894886469,0.00532656156148633,4.749524564529657,0.32612492491890643,0.5761249249189064,0.3047374174107971,0.1732656156148633,0.005257186186080861,0.07627404504364574,16.918374774756717,1.7344499699675626,0.008465312312297265,16.021486966924236,3.624212252232391,0.07861249249189065,0.11950939940135542,0.03069375375405468,1
3.040843461135726,24.41675884343997,0.02069690297684377,1.2104867166483744,0.005069690297684377,1.8070990019294608,0.6910536474641952,1.8237278732084061,1.326402098952617,0.050810289140007896,0.0,0.16966454572768044,1.0050885071663755,1.4362721267915939,0.005069690297684377,27.225884926130373,2.9239546455347343,0.015348451488421882,0.22557522381475015,0.06593196830210152,1
1.2812147867730417,19.80056041116236,0.02186916238372544,2.4285046325871575,0.0025607487151176325,6.194766495349017,0.3742991109884307,1.7142991109884307,1.2686914363079436,0.5711213849126486,0.5711213849126486,0.10497196068895101,17.74728909569687,1.29028039311049,0.009252335046509824,21.73243069872195,4.145607487151176,0.0446729059593136,0.11626167523254911,0.04813083761627456,1
0.6284003294156424,29.297390085963738,0.04,1.6312160601074062,0.008527128223640134,7.1635126576561925,0.8222217120550861,0.3084752149093424,0.6320673495634603,0.08038820198117702,0.08038820198117702,0.0786796067327059,1.116903567159035,1.1892516188716964,0.00394574355271973,12.951730601746158,3.2006220414707283,0.04472871776359865,0.07674461316318382,0.05472871776359865,1
3.3858607318881844,10.913986612031872,0.03265617665469273,0.9531282271935198,0.0017343823345307265,5.063280883273463,0.6792179432016201,1.1892942712415921,0.7614830914571229,0.2981258801436872,0.0012656176654692736,0.17846876466906145,14.373271495074134,1.1518741198563127,0.004367191167265363,7.882952100615251,0.9968811610058104,0.017343823345307263,0.19429661829142458,0.018984264982039104,1
2.9764289627273848,0.9098111630734389,0.03478507178599863,2.4886726633306795,0.00530467623813315,1.667118722349485,0.3039253589299932,1.787028772389293,1.418729314408648,0.15,0.001,0.12703732053500344,9.388096205864517,1.8313084529766646,0.007,28.752895692840085,2.247964020015923,0.050429856428002746,0.48435521535799586,0.07435521535799587,1
1.1455061468342813,4.487393094481373,0.03791012293668562,1.8691471092635343,0.003417975412662875,6.971819304508351,0.5606740779748578,0.9073713312393098,1.286269631189943,0.2373036881005688,0.2373036881005688,0.10596859009609101,12.582650432002753,1.5991688725055972,0.0007910122936685626,6.999797070583777,7.02575260273463,0.07208987706331438,0.16835950825325752,0.03395506146834281,1
0.049704514817532915,27.8491135444526,0.060443227773700633,0.054187415748215506,0.06029548518246709,0.05522161388685032,0.049852257408766455,0.045221613886850316,1.03,0.0,0.007,0.142,1.7407387129561678,0.5129083556207898,0.002,1.5463488044332472,0.7397045148175329,0.09,0.035073871295616774,0.02,1
3.9051304350198026,9.812197964201388,0.23902127665378145,1.7252266420233833,0.04799518964982096,0.9624347824900987,0.34572802957194015,0.03911748365736223,0.05152821439656585,0.011933394941541914,9.546715953233538e-05,0.14890693801555718,10.758852914397515,1.9761332101169162,0.007047733579766168,37.76935430194607,1.3364458828785537,0.061909343190646705,0.020501387548556904,0.020954671595323354,1
1.19114585973597,1.1922853097153263,0.00837695461014832,3.0611394499793563,0.00208203025990112,5.418834910994188,0.42655601103547575,1.4067187896039552,0.48393232466996267,0.1475390922029664,0.00245898487004944,0.07591732876443749,0.9591861071576027,1.4342578818069216,0.006098308116749066,49.006693150577505,5.8181517479372005,0.008196616233498133,0.2840951032384421,0.011803383766501868,1
0.06754644906336539,9.979442611239616,0.0787732245316827,0.9407062858608894,0.07561338773415865,0.5150928981267308,0.056133877341586536,0.054907101873269235,1.1620819584297115,0.0,0.003509289812673077,0.04057991839876202,2.9852799948688697,0.3684754303306731,0.003806693867079327,0.2337172255579087,0.0745724085193029,0.015613387734158653,0.04193306132920674,0.021933061329206735,1
0.05,0.23899390171448207,0.03,0.2387178179049037,0.048165650285747014,0.10899390171448206,0.007889566476168659,0.23376693638130144,1.1597239161904216,0.0,0.002394478323808433,0.09064109104754814,2.8575762285689743,0.5119139596182404,0.009605521676191567,0.1701778468567829,0.45220867047662683,0.03972391619042165,0.047889566476168655,0.06,1
0.07770011903269976,9.857598571607603,0.08385005951634988,0.9584752083072245,0.07307497024182506,0.5354002380653996,0.03074970241825059,0.034599761934600466,1.070698928705702,0.0,0.005540023806539953,0.04438754463726241,2.3633677092471395,0.581702499686695,0.0025374851209125295,0.363176517666922,0.117725505888974,0.013074970241825058,0.05462514879087471,0.03462514879087471,1
2.7822524240048274,14.88225858374709,0.05,1.4198326975002153,0.001,6.131531553000603,0.22245171674941808,0.30763193450047416,0.03788288825015087,0.45727149899836195,0.45727149899836195,0.048813384199982754,15.587155857503664,1.354761961501595,0.008601673024997845,21.523455531748127,4.281923978747521,0.013983269750021553,0.3038159672502371,0.06593307900008621,1
0.12482350327969996,26.981588748135888,0.6944706949412252,2.681294124180075,0.05724118441909126,5.145823373708212,0.8011764596998749,0.4739998519182997,0.3906470620900375,0.6523529193997499,0.6523529193997499,0.14900589247911628,5.3695882668703625,1.3598823355198,0.00493529379099625,25.547352826848687,3.9134120848236753,0.03247058387994999,0.1093529379099625,0.03870587581992499,1
0.08745520080268962,11.643655896086887,0.0004659500501681013,0.17497013386845975,0.039471923276476154,0.02118280120403443,0.0613381178874238,0.14683393406913217,1.0148148171850704,0.0,0.0,0.01659976183891048,9.97772998201224,0.47506571828876865,0.00795340499498319,5.5438350928761295,3.970776583416947,0.010465950050168102,0.02015531668338937,0.0009319001003362026,1
2.7096867549291828,10.127478136432575,0.023108602324431987,1.6590634441642076,0.0015630465891856005,7.384431547246975,0.36504372713484806,1.2480394340587195,0.7331960565941281,0.1557179201615521,0.004621720464886398,0.05201494674085276,7.000411830217616,1.481672762001328,0.009,5.335131181404544,6.919376689235025,0.023108602324431987,0.23823978372897608,0.015630465891856005,1
0.9172301074976015,11.594511577813101,0.028166791716650375,0.9154370593690002,0.005573963494481707,1.416436309069098,0.7668817704354608,0.2664363090690981,1.443169592382438,0.8339120279930425,0.8276161740151157,0.1379360290025193,4.590234408763193,1.406830407617562,8.909227327254937e-05,12.946087972006957,3.9253455363963528,0.03970302575575817,0.03029697424424183,0.04955453863363726,1
3.6996352618675594,14.700633477659418,0.04360844448318159,1.3521688896636317,0.0027044148044849106,6.6153167388297085,0.23470251745970339,0.5912668138980358,0.13539348114575964,0.1810940729765218,0.1810940729765218,0.04847408886177289,16.876314813200768,1.7424760003486344,0.00693474074719693,20.659117039103016,3.068022966126496,0.03704414804484912,0.3763915555168184,0.07295585195515088,1
3.7187731040713525,7.824121584239241,0.0226831439979014,2.9519060484365087,0.00407325759916056,3.360565551248701,0.1331774639349434,0.5671142156033644,0.9385526558447035,0.036584280010493006,0.0021950568006295803,0.1039779551773351,4.147307952088141,1.3626920479118587,0.00353662879958028,46.471870432780676,7.443910039926549,0.0526831439979014,0.3814651519832112,0.021465151983211195,1
0.6093123988567732,15.988579157749964,0.011100076066605971,3.3762949035374,0.006,6.378571551089367,0.0797020537983612,1.0545913284069193,0.4788006085328477,0.06380441186314628,0.06380441186314628,0.09140030426642387,0.4250114099908956,1.5597020537983612,0.005779984786678806,18.12027512621985,3.40502662331209,0.02110007606660597,0.3276012170656955,0.054499619666970145,1
0.41522157644174085,25.202059425460092,0.029239093067484456,1.068045346625777,0.005,2.5908759923926734,0.26206630104295076,0.4378323646626112,1.0779336989570494,0.06989179012270205,0.004695637226993783,0.0739783580245404,3.391197184233137,1.73315183760736,0.007619546533742229,4.325099615398723,7.106185151963133,0.026087255460124345,0.11619546533742228,0.0846736514723912,1
2.8667335019177993,14.085744922100432,0.02,1.3176094997260288,0.008103254168949761,6.222133703516004,0.47684608392693795,0.5104379989041147,0.8660826681278473,0.29516270844748804,0.0013097625068492838,0.18455444163470333,2.637621828858468,1.4247247095433735,0.0010325416894976125,29.91494987356165,7.287722081735168,0.07690237493150716,0.12717150082191403,0.08,1
2.2771069605407086,0.7567515364876879,0.0353964457594698,2.9979818954725466,0.007849111439867449,2.2382313589592657,0.7172898185435637,0.5822487968371144,0.6015088856013255,0.023017771202651027,0.00046035542405302053,0.03470061459507519,12.579514698227275,1.4834022583854194,0.0023810662721590616,24.79521873373296,5.659236171610808,0.07309466863920469,0.23913021104450677,0.05079289151893959,1
2.445551216038977,25.718110628400524,0.02,2.8113985309038676,0.0013050253057155336,1.4395091593043918,0.8345812245237055,0.6854187754762945,0.9410284408949969,0.6466147265618092,0.602487732334962,0.17437436735711165,11.847596407953025,1.154067004076207,0.004508375509525889,2.984795494218004,1.1917101715330132,0.06694974694284467,0.39491624490474114,0.0,1
1.13354258943265,8.154410949368094,0.03180278939678617,0.9754858035224498,0.008379762704131342,3.4929406329120636,0.6536572023482999,1.4852307659137867,1.4553453788294364,0.5821610741149045,0.5821610741149045,0.06267898835081043,8.933069691798883,1.5,0.003950129058886819,14.656852872869026,1.7213815153177456,0.03066494588150908,0.01083118235188635,0.05950129058886819,1
